movieId,title,year,genres
106245,Latitude Zero ,1969,Action|Sci-Fi|Thriller
106967,"April Fools, The ",1969,Comedy|Romance
107236,Those Daring Young Men in Their Jaunty Jalopies ,1969,Action|Drama|Thriller
107673,"Laughing Woman, The ",1969,Drama
107855,Ditirambo ,1969,Drama
107877,The Valley of Gwangi ,1969,Crime|Drama
108430,Eggshells ,1969,Comedy|Drama|Romance
108432,"Guru, The ",1969,Drama|Fantasy
108895,Gamera vs. Guiron ,1969,Action|Drama
110339,Night Gallery ,1969,Drama
110739,"Reckoning, The ",1969,Drama
111126,"Gladiators, The ",1969,Action|Crime
111505,"Love God?, The ",1969,Action|Adventure|Drama
111791,"File of the Golden Goose, The ",1969,Adventure|Animation
112614,Eye of the Cat ,1969,Action
113203,Caine ,1969,Comedy|Western
113317,Before Winter Comes ,1969,Comedy|Drama
113549,Captain Nemo and the Underwater City ,1969,(no genres listed)
114754,Fangs of the Living Dead ,1969,Horror
114873,Stereo ,1969,Comedy|Musical|Mystery|Thriller
114947,"Red Tent, The ",1969,Adventure|Animation|Drama|Fantasy|Musical|Romance
115006,Spare Bed-Room ,1969,(no genres listed)
115060,"Haunted Castle, The ",1969,Children
116104,Sophia de Mello Breyner Andresen ,1969,Drama
116909,The Oblong Box ,1969,Documentary
117513,Jamilya ,1969,Comedy
117845,"T,O,U,C,H,I,N,G ",1969,Drama
117918,Pendulum ,1969,Adventure|Animation|Children|Mystery
118057,The Love Factor ,1969,Drama|Romance
118208,Stiletto ,1969,Documentary|Drama
118470,War Devils ,1969,Animation|Documentary
118540,War Fever ,1969,Horror|Romance|Thriller
118744,Alive or Preferably Dead ,1969,Mystery|Thriller
118870,Love Camp 7 ,1969,Crime|Drama|Film-Noir
119005,"Isabella, Duchess of the Devils ",1969,Western
119659,A Nest of Gentry ,1969,Comedy|Drama
120422,"Gaily, Gaily ",1969,Action|Sci-Fi|Thriller
120793,The Vixen ,1969,Comedy|Musical|Romance
121221,Sabata ,1969,Horror|Thriller
121344,Che! ,1969,Comedy|Romance
121440,Young Billy Young ,1969,Comedy|Crime|Drama
121903,Land Raiders ,1969,Crime|Thriller
122096,Tell Them Willie Boy is Here ,1969,Horror|Thriller
122135,Top Sensation ,1969,Adventure|Animation|Children|Comedy|Romance
122141,So Sweet... So Perverse ,1969,Drama|Horror|Mystery|Thriller
122359,Lost in the Desert ,1969,Children|Drama|Fantasy
122677,Heaven with a Gun ,1969,(no genres listed)
122733,Mosquito Squadron ,1969,Comedy
122819,"If It's Tuesday, This Must Be Belgium ",1969,Horror
122849,Naked Violence ,1969,Comedy|Crime|Drama
124386,Hard Contract ,1969,Crime|Thriller
124430,Viva Max! ,1969,Comedy
124573,Sam Whiskey ,1969,Action|Thriller
124605,The Conspirators ,1969,Drama
124725,The Big Cube ,1969,Western
124855,Moon Zero Two ,1969,Animation|Documentary
125027,The Extraordinary Seaman ,1969,Action|Comedy|Drama
125237,The Learning Tree ,1969,Crime|Drama|Thriller
125273,Tenchu! ,1969,Adventure|Drama
125591,The Southern Star ,1969,Action|Drama
126202,L'isola delle svedesi ,1969,Thriller
126763,A Man for Emmanuelle ,1969,Western
127068,The Castle of Fu Manchu ,1969,Documentary
127592,Naked Angels ,1969,Mystery|Thriller
127679,Fraulein Doktor ,1969,Comedy|Sci-Fi|Thriller
127717,Five for Hell ,1969,Western
128071,Sartana the Gravedigger ,1969,(no genres listed)
128243,Brothers Karamazov ,1969,Children|Fantasy
128782,Twelve Plus One ,1969,(no genres listed)
128820,Amarsi male ,1969,(no genres listed)
129207,De Sade ,1969,Action|Adventure
129317,One on Top of the Other ,1969,Drama|Romance|War
129382,Devil in the Flesh ,1969,Comedy|Romance
129470,"Certain, Very Certain, As a Matter of Fact... Probable ",1969,Comedy|Drama|Mystery
129917,The Dependent ,1969,(no genres listed)
130430,Three into Two Won't Go ,1969,Comedy|Crime
130530,Thank You All Very Much ,1969,Drama
130692,Sam's Song ,1969,(no genres listed)
130946,School for Sex ,1969,Comedy
131104,The Brain ,1969,Animation|Children|Comedy|Western
131186,A Dream of Kings ,1969,Western
131347,Law and Order ,1969,Western
131544,Tunnel Under the World ,1969,(no genres listed)
132052,Crooks and Coronets ,1969,Action|Thriller
132288,The Maltese Bippy ,1969,Comedy
132390,Riot ,1969,Drama
132678,Crossplot ,1969,Drama|Thriller
133095,La legione dei dannati ,1969,Drama|Thriller
133097,Orgasmo ,1969,Action|War
133327,Linda and Abilene ,1969,Documentary
133463,Forgotten Pistolero ,1969,Action|Adventure|Drama|War
133505,Everything for Sale ,1969,Drama
133515,How to Commit Marriage ,1969,Comedy
133561,Two Gentlemen Sharing ,1969,Drama
133681,Number One ,1969,Documentary
133935,Some Girls Do ,1969,Action|Comedy|Thriller
134061,Possibility Zero ,1969,Comedy|Western
134085,Don't Grieve! ,1969,Comedy|Romance
134304,The Madwoman of Chaillot ,1969,Drama
134538,The Battle of Neretva ,1969,Drama|Thriller
134611,Spring ,1969,Animation
134615,The Last Relic ,1969,Comedy|Drama
134659,Hibernatus ,1969,Comedy
134787,Follow Me ,1969,Adventure|Mystery|Thriller
135005,Vedo nudo ,1969,Documentary
136062,"Il prof. Dott. Guido Tersilli, primario della clinica Villa Celeste convenzionata con le mutue ",1969,Comedy
136265,Satyricon ,1969,Comedy
136291,Amore mio aiutami ,1969,(no genres listed)
136896,The Flying Doctors of East Africa ,1969,Documentary
137535,Five Bloody Graves ,1969,Action|Crime|Drama
137541,Blood of Dracula's Castle ,1969,Thriller|Western
137543,Satan's Sadists ,1969,Horror
137642,The Seed of Man ,1969,Comedy|Drama
138812,Impasse ,1969,Documentary
139183,The Price of Power ,1969,Western
139393,Hell's Angels '69 ,1969,Action|Crime|Drama
139515,Slogan ,1969,Drama
139942,In the Name of the Father ,1969,(no genres listed)
140062,The Devil's Eight ,1969,War
140072,Language of Love ,1969,(no genres listed)
140142,Bhuvan Shome ,1969,Drama|Romance
140517,Charro! ,1969,Comedy|Crime|Mystery
140567,Sinful Davey ,1969,Children
140922,Mother's Heart ,1969,(no genres listed)
141262,Flashback ,1969,Horror
141706,Assassin ,1969,Action|Thriller
142016,Ring of Death ,1969,Mystery|Thriller
142042,The Inextinguishable Fire ,1969,Drama
142350,The Unnaturals ,1969,Horror|Mystery|Western
142721,The Rite ,1969,Horror|Thriller
142744,Horror House ,1969,Horror|Sci-Fi
142897,Cemetery Without Crosses ,1969,Drama
143627,A Rather Complicated Girl ,1969,Action|Adventure|Crime
143749,Un bellissimo novembre ,1969,(no genres listed)
143751,He and She ,1969,Comedy|Drama
143797,Il Giovane Normale ,1969,Comedy
144088,Love and Anger ,1969,Horror|Thriller
144790,A Time For Dying ,1969,Adventure|Romance|War
144880,Taste of Vengeance ,1969,Adventure
145014,The House That Screamed ,1969,Horror|Sci-Fi
145358,Zenabel ,1969,Comedy
145414,One Night at Dinner ,1969,Drama|Romance
145636,Double Face ,1969,Action|Adventure
145917,Seven Days Somewhere Else ,1969,Horror
145927,Bronco Bullfrog ,1969,Action|Comedy|Crime|Mystery
146204,A Brief Season ,1969,Drama
146630,H2S ,1969,Comedy
146766,Giacomo Casanova: Childhood and Adolescence ,1969,Comedy
146768,Without Knowing Anything About Her ,1969,Drama
147662,Return of the One-Armed Swordsman ,1969,Action
147710,The Sisters ,1969,Mystery
147758,The Mad Room ,1969,Sci-Fi|Thriller
147849,The Christmas Tree ,1969,Action|Crime|Thriller
148068,Attraction ,1969,Comedy|Drama
148142,The Insatiables ,1969,Action|Thriller
148198,Eagles Over London ,1969,Western
148252,"Angel, Angel, Down We Go ",1969,Comedy
148314,"Hook, Line And Sinker ",1969,Drama
148339,Some Kind Of A Nut ,1969,Drama
150162,The Lady of Monza ,1969,Documentary
150421,Man on Horseback ,1969,(no genres listed)
151424,The Battle of El Alamein ,1969,(no genres listed)
151467,No Room To Die ,1969,Western
151579,The Falling Man ,1969,Drama|Romance
151917,Jeff ,1969,Drama
152366,Carry On Again Doctor ,1969,Action|Drama
152483,Die Konferenz der Tiere ,1969,Documentary
152697,Agguato sul Bosforo ,1969,(no genres listed)
153036,AcÃ©phale ,1969,Crime|Drama|Thriller
153094,Destroy Yourselves ,1969,Drama
153248,Harry Munter ,1969,Drama|Romance|Thriller
153312,Pirosmani ,1969,Action|Drama|Thriller
153342,"Birds, Orphans and Fools ",1969,(no genres listed)
153466,Nightmare in Wax ,1969,Action|Comedy|Horror|Western
153484,Jungle Freaks ,1969,(no genres listed)
153506,Gangster '70 ,1969,(no genres listed)
153524,Joy of Learning ,1969,Horror
153628,Princess ,1969,Drama|Romance
154214,Barbara the Fair with the Silken Hair ,1969,Drama
154315,The Lost Man ,1969,Adventure|Drama|Romance
154632,Funeral Ceremonies ,1969,Drama|Thriller
154742,The Flying Dagger ,1969,Children|Comedy
154844,Saturday October 5th ,1969,(no genres listed)
155271,The Battle of the Damned ,1969,Western
155517,The Girl Who Returned ,1969,Comedy
155557,Invocation of My Demon Brother ,1969,Adventure|Drama
155697,Alfred the Great ,1969,Comedy|Sci-Fi
156821,Yakeen ,1969,Drama
156954,Don't Let the Angels Fall ,1969,Drama
157286,Five the Hard Way ,1969,Action|Crime|Drama
158455,Frau Wirtin hat auch eine Nichte ,1969,Action|Adventure|Western
158801,The Confrontation ,1969,Drama
158803,Winter Wind ,1969,Drama
159181,"Johnny Cash: The Man, His World, His Music ",1969,Drama|Horror|Mystery|Thriller
159811,The Bremen Town Musicians ,1969,Drama|Romance
160062,The Electric Chair ,1969,(no genres listed)
160064,The Four Who Came to Kill Sartana ,1969,Crime|Drama
160604,Boot Hill ,1969,Crime|Mystery|Thriller
160940,Un Quijote Sin Mancha ,1969,Comedy
160970,Paradigm ,1969,(no genres listed)
161040,The House of Light ,1969,(no genres listed)
161210,A Bullet for Sandoval ,1969,Documentary
162194,The Appointment ,1969,Documentary
162492,Daddy's Gone A-Hunting ,1969,Comedy|Romance
162616,"Me, Natalie ",1969,(no genres listed)
163072,Winnie Pooh ,1969,Comedy
163446,Under The Sign Of Scorpio ,1969,Drama
163621,Hell's Belles ,1969,Action|Thriller
163623,The Cycle Savages ,1969,Action|Drama
164123,Mad Doctor of Blood Island ,1969,Crime|Horror
164322,Secret World ,1969,Drama|Thriller
164435,Marquis de Sade: Justine ,1969,(no genres listed)
164497,Dangerous Tour ,1969,Adventure|Comedy
164687,Muhammad Ali - The Greatest ,1969,Horror
165565,The Baldheaded Agent and the Land of Destruction Mission ,1969,Comedy|Drama
165623,"Hail, Hero! ",1969,Horror|Sci-Fi
165915,Outlaw: Kill! ,1969,Action|Crime|Thriller
167014,Algo amargo en la boca ,1969,Horror|Mystery
167244,My Girlfriend's Wedding ,1969,(no genres listed)
167388,The Cube ,1969,(no genres listed)
167450,The Over-the-Hill Gang ,1969,Drama|Sci-Fi|Thriller
168084,Bokhandlaren som slutade bada ,1969,Action|Adventure|Children
168388,The Smashing Bird I Used to Know ,1969,Horror
169486,Invasion ,1969,(no genres listed)
169882,"Goto, Island of Love ",1969,Fantasy|Horror
170325,Flor marchita ,1969,Horror|Mystery|Thriller
170675,The Bed-Sitting Room ,1969,Animation
171511,Honeycomb ,1969,Drama
171627,The Virgin's Bed ,1969,Sci-Fi
172941,One Thousand and One Nights ,1969,Sci-Fi
173341,The Toth Family ,1969,(no genres listed)
174065,Precautions Against Fanatics ,1969,Documentary
174389,A Talent for Loving ,1969,Drama
175293,Gena the Crocodile ,1969,Comedy|Drama|Sci-Fi
175611,Lions Love ,1969,Comedy|Romance
175765,Pippi Longstocking ,1969,Comedy|Drama
175937,The Structure of Crystals ,1969,Drama|Fantasy|Romance
176023,The Witchmaker ,1969,Action|Comedy|Horror|Sci-Fi
176025,Carry On Camping ,1969,Horror|Mystery
176655,Dragon Swamp ,1969,Action|Adventure|Fantasy|Romance|Sci-Fi
176671,The Racing Scene ,1969,Action|Thriller
176847,The Night of Counting the Years ,1969,Comedy
177563,Red Lion ,1969,Comedy
177571,All My Good Countrymen ,1969,Horror
177609,We Are Mountains ,1969,Action|Thriller
177745,Calcutta ,1969,Comedy
177959,Three Days and a Child ,1969,Drama
178373,Staircase ,1969,Drama
178563,The Big Bounce ,1969,Drama
178877,John and Mary ,1969,Adventure
178981,Horrors of Malformed Men ,1969,Drama|Fantasy|Horror|Thriller
179131,The Devil by the Tail ,1969,Horror|Mystery|Thriller
179261,Sleepy Eyes of Death 12: Castle Menagerie ,1969,Action
179445,Bambule ,1969,Adventure|Animation|Comedy
179791,Handcuffs ,1969,Drama|Horror|Thriller
179905,Tepepa ,1969,Horror
184387,A Woman's Case ,1969,Comedy|Romance
185233,The Fall ,1969,Adventure|Children|Fantasy
185599,Sea of Blood ,1969,Comedy
185891,The Big Dig ,1969,Comedy|Crime|Romance
186347,Extinct Pink ,1969,Animation|Romance
186457,The First Time ,1969,Children|Drama|War
186853,Killed the Family and Went to the Movies ,1969,Horror|Mystery
186855,The Angel Was Born ,1969,Drama
186879,The Arch ,1969,Drama|Romance
187295,In the Pink of the Night ,1969,Comedy|Fantasy
187447,It's Alive! ,1969,Horror|Thriller
187631,Johnny Lingo ,1969,Action|Adventure|Children
187711,NÃ¤kÃ¶radiomiehen ihmeelliset siekailut ,1969,Drama
187791,The Hungry Wolves ,1969,Comedy
187973,Father Frost and the Summer ,1969,Comedy|Drama|Romance
188281,Umka ,1969,Children|Fantasy
188345,At War as at War ,1969,Comedy|Romance
189349,Adalen 31 ,1969,Drama
189391,El profesor hippie ,1969,Comedy
189957,The Witness ,1969,Action|Animation|Drama
189971,Pohjan tÃ¤hteet ,1969,Comedy
190073,Palindrome ,1969,(no genres listed)
191639,Traumnovelle ,1969,(no genres listed)
192031,Athey Kangal ,1969,Comedy|Romance
192327,The Man Who Thought Life ,1969,Documentary
192435,Red Peony Gambler: Biographies of a Gambling Room ,1969,Action|Comedy|Drama|Romance|Thriller
192437,Red Peony Gambler: Flower Cards Match ,1969,Action|Drama
192445,Red Peony Gambler: Second Generation Ceremony ,1969,Action|Drama
192939,The Lottery ,1969,Drama
193715,Black Rose Mansion ,1969,Comedy|Drama
195795,The Blues Accordin' to Lightnin' Hopkins ,1969,Drama
196457,"Tomorrow, on April 3rd... ",1969,Animation|Children
196559,Adventures of Mowgli: Akela's Last Hunt ,1969,Adventure|Animation|Children
196759,The Book of Stone ,1969,Documentary
196859,Only the Dead Can Answer ,1969,(no genres listed)
197621,Pit Stop ,1969,Action|Drama
198013,Behold Homolka ,1969,Documentary
198027,The Woman of Everyone ,1969,Documentary
199750,"Pepe, der Paukerschreck ",1969,Action|Crime|Drama
199760,"Hurrah, the School Is Burning ",1969,Comedy
201184,My Father Is on the Tree ,1969,Drama
201821,Civilisation ,1969,Thriller
202123,The Girl from Rio ,1969,Action|Horror|Sci-Fi|Thriller
202365,Dragnet ,1969,Comedy
202773,Three ,1969,(no genres listed)
202902,The Sin of Adam and Eve ,1969,Crime
203290,Check to the Queen ,1969,(no genres listed)
203964,The Wonderful Land of Oz ,1969,Drama
204372,The Olsen Gang in a Fix ,1969,Thriller
206461,Children and Matches ,1969,Documentary
206463,Seasons ,1969,Animation
207339,Venus in Furs ,1969,Documentary
208229,Mi marido y sus complejos ,1969,Documentary
209137,The Reward's Yours... The Man's Mine ,1969,Documentary|Fantasy
674,Barbarella ,1968,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
702,Faces ,1968,Drama
775,Spirits of the Dead ,1968,Drama
924,2001: A Space Odyssey ,1968,Drama|Mystery
968,Night of the Living Dead ,1968,Western
1023,Winnie the Pooh and the Blustery Day ,1968,Animation|Children|Fantasy|Musical|Romance
1209,Once Upon a Time in the West ,1968,Action|Drama|War
1951,Oliver! ,1968,Drama|Mystery
2035,Blackbeard's Ghost ,1968,Children|Sci-Fi
2160,Rosemary's Baby ,1968,Crime|Horror|Thriller
2285,If.... ,1968,Drama
2300,"Producers, The ",1968,Comedy
2529,Planet of the Apes ,1968,Action|Adventure|Sci-Fi
2764,"Thomas Crown Affair, The ",1968,Action|Mystery
2857,Yellow Submarine ,1968,Thriller
2922,Hang 'Em High ,1968,Western
3143,Hell in the Pacific ,1968,Documentary|Musical
3333,"Killing of Sister George, The ",1968,Adventure|Children
3367,"Devil's Brigade, The ",1968,Drama|Western
3427,Coogan's Bluff ,1968,Drama|Romance
3507,"Odd Couple, The ",1968,Comedy|Drama
3668,Romeo and Juliet ,1968,Action|Comedy|Crime
3875,"Devil Rides Out, The ",1968,Comedy|Drama|Romance
4281,Candy ,1968,Comedy|Drama|Romance
4427,"Lion in Winter, The ",1968,Film-Noir
4912,Funny Girl ,1968,Adventure|Comedy|Fantasy
4924,Anzio ,1968,Action|War
5004,"Party, The ",1968,Animation
5381,"Charge of the Light Brigade, The ",1968,Comedy|Drama|Romance
5429,5 Card Stud ,1968,Comedy
5593,No Way to Treat a Lady ,1968,Comedy|Horror
6052,"Horse in the Gray Flannel Suit, The ",1968,Action|Crime|Drama
6403,"Swimmer, The ",1968,Comedy
6727,Targets ,1968,Drama
6808,Where Eagles Dare ,1968,Comedy
6826,"Shakiest Gun in the West, The ",1968,Comedy
7076,Bullitt ,1968,Adventure|Comedy|Musical
7136,Stolen Kisses ,1968,Crime|Drama|Romance|Thriller
7231,"Where Angels Go, Trouble Follows ",1968,Action|Comedy
7247,Chitty Chitty Bang Bang ,1968,Drama
7392,Bandolero! ,1968,Comedy
7650,Witchfinder General ,1968,Drama
7808,Mayerling ,1968,Action|Adventure|Crime|Thriller
7917,Wild in the Streets ,1968,Comedy
7936,Shame ,1968,Drama|Fantasy|Horror|Mystery
7979,Monterey Pop ,1968,Drama
8147,Charly ,1968,Drama
8267,Signs of Life ,1968,Drama|Musical
8398,Star! ,1968,Drama|Romance
8405,Hour of the Wolf ,1968,Crime|Mystery|Thriller
8652,The Night of the Following Day ,1968,Adventure|Comedy|Musical
8688,Shalako ,1968,Horror
8763,"One and Only, Genuine, Original Family Band, The ",1968,Children|Comedy
8788,Thunderbird Six ,1968,Action|Sci-Fi
8816,Speedway ,1968,Horror|Thriller
8882,"Boston Strangler, The ",1968,Drama|Musical
26125,"Spider Baby or, The Maddest Story Ever Told ",1968,Sci-Fi
26164,Fando and Lis ,1968,Documentary|Musical
26170,"Bride Wore Black, The ",1968,Action|Crime|Drama
26183,Asterix and Cleopatra ,1968,Action|Western
26184,"Diamond Arm, The ",1968,Action|Adventure|Animation|Children|Comedy
26185,Dracula Has Risen from the Grave ,1968,Action|Adventure|Comedy|Crime|Thriller
26187,Head ,1968,Horror|Romance|Thriller
26188,"Heart Is a Lonely Hunter, The ",1968,Comedy|Fantasy|Musical
26189,"I Love You, Alice B. Toklas! ",1968,Drama
26191,Petulia ,1968,Comedy
26194,"Subject Was Roses, The ",1968,Drama
26195,Sympathy for the Devil ,1968,Drama
26198,"Yours, Mine and Ours ",1968,Drama|Romance|War
31255,Ice Station Zebra ,1968,Drama|Sci-Fi
32174,"Green Berets, The ",1968,Drama
32383,Finian's Rainbow ,1968,Comedy|Musical|Romance
32485,Greetings ,1968,Comedy|Romance
32862,With Six You Get Eggroll ,1968,Drama|Romance
33235,Isadora ,1968,Drama
33861,Danger: Diabolik ,1968,Drama|Romance|War
37269,Will Penny ,1968,Comedy|Western
39659,Teorema ,1968,Comedy|Western
41596,Where Were You When the Lights Went Out? ,1968,Crime|Drama|Film-Noir
43567,Sweet November ,1968,Children|Comedy|Fantasy
44427,Inspector Clouseau ,1968,Documentary
45991,Psych-Out ,1968,Documentary|Musical
46929,"Detective, The ",1968,Drama|Romance
48035,Pretty Poison ,1968,Comedy|Drama|Romance|War
48264,Vixen! ,1968,Documentary
51014,"Strange Case of Dr. Jekyll and Mr. Hyde, The ",1968,Action|Adventure|Drama|War
51203,Lady in Cement ,1968,Children|Comedy
52570,In the Year of the Pig ,1968,Drama|Romance
54878,"Professional Gun, A ",1968,Adventure|Western
55926,Hellfighters ,1968,Drama|Sci-Fi
57418,"Rachel, Rachel ",1968,Crime|Thriller
57690,"Shoes of the Fisherman, The ",1968,Comedy|Crime|Drama|Thriller
59844,Honor Among Thieves ,1968,Crime|Drama|Thriller
59852,Villa Rides! ,1968,Crime|Mystery|Thriller
60201,"Color of Pomegranates, The ",1968,Mystery
60803,"Little Drummer Boy, The ",1968,Documentary
62385,Ace High ,1968,Action|Adventure|Sci-Fi
64645,The Wrecking Crew ,1968,Drama|Romance
65932,Blue ,1968,Western
66339,Death by Hanging ,1968,Drama
68647,More Dead Than Alive ,1968,Drama|War
69007,Firecreek ,1968,Comedy|Drama|Romance
69792,Madigan ,1968,Documentary
71199,Memories of Underdevelopment ,1968,Comedy|Musical
71986,"Hour of the Furnaces, The ",1968,Comedy|Drama|Romance
72310,"Chronicle of Anna Magdalena Bach, The ",1968,Documentary|Drama
72915,Duo ,1968,Documentary
77184,Hot Millions ,1968,Documentary
77875,L'enfance nue ,1968,Action|Adventure|Drama|Romance|War
78329,Reconstituirea ,1968,Drama|Romance
78618,Bad Girls ,1968,Drama
78620,"Scalphunters, The ",1968,Drama|Mystery
79067,"Fixer, The ",1968,Comedy|Musical
80980,Countdown ,1968,Drama|Romance|Sci-Fi
81351,"Olsen Gang, The ",1968,Drama
81403,"Gendarme Gets Married, The ",1968,Comedy|Drama|Romance
82141,"Brotherhood, The ",1968,Thriller
82283,Secret Ceremony ,1968,Documentary
82388,"Sergeant, The ",1968,Drama
82633,Kuroneko ,1968,Action|Mystery
82711,Valley of the Bees ,1968,Drama|War
83320,Skidoo ,1968,Comedy
83588,"I Love You, I Love You ",1968,Horror
84281,"Great Stone Face, The ",1968,Drama|Horror
84523,Kill! ,1968,Comedy
84985,"Magus, The ",1968,Drama|War
85270,Twisted Nerve ,1968,Comedy|Fantasy|Mystery
85319,Mandabi ,1968,Animation|Children
85369,For Love of Ivy ,1968,Comedy|Romance
85983,Bye Bye Braverman ,1968,Drama
86536,High School ,1968,Documentary
86900,Paper Lion ,1968,Drama
86982,Destroy All Monsters ,1968,Documentary
87636,"Run, Man, Run! ",1968,Drama
87999,I Am Curious ,1968,Drama
89936,Corruption ,1968,Comedy|War
90397,Return of Django ,1968,Thriller
90821,Capricious Summer ,1968,Adventure|Drama
91442,"Midsummer Night's Dream, A ",1968,Drama|Thriller
91884,"Sea Gull, The ",1968,Drama|Fantasy|Musical
92102,"Buona Sera, Mrs. Campbell ",1968,Horror|Thriller
93757,Admiral Yamamoto ,1968,Documentary|Drama
96218,Profound Desires of the Gods ,1968,Fantasy
96479,Nocturno 29 ,1968,Drama|Mystery
97029,Genocide ,1968,Comedy|Drama
97031,"Goke, Body Snatcher from Hell ",1968,Horror|Sci-Fi
97035,"Living Skeleton, The ",1968,Horror|Sci-Fi
97536,Three Resurrected Drunkards ,1968,Drama
